DateTime,Flux_2,airTemp_c,tempC_421,stn1_Q,air_pressure_kPa,V4_adjusted,CO2_air_ppm,air_pressure_atm,CO2_air_gCO2asCPerLiter,WaterTemp_K,KH_mol.L.atm,CO2_water_gCO2asCPerLiter,deltaCO2_gCO2asCperM3,Flux_gCO2asCperM2perDay,k_m.d,Sc,K600.E.stn4
7/15/2019 5:00,-0.01,4.455589,4.151,0.021973882,62.3301,2641.845304,410,0.615150093,0.000131049,277.301,0.064107657,0.00203235,0.121887956,-0.010368,-0.085061727,1477.362761,-0.133475681
7/15/2019 5:05,NA,4.417607,4.143,0.021758587,62.332975,2640.129619,410,0.615178467,0.000131078,277.293,0.064123666,0.002031537,0.121864432,NA,NA,1478.095602,NA
7/15/2019 5:10,NA,4.402896,4.135,0.021544468,62.33585,2638.413935,410,0.615206841,0.000131093,277.285,0.064139681,0.002030724,0.121841752,NA,NA,1478.82882,NA
7/15/2019 5:12,NA,NA,4.127,0.021331525,62.338725,2636.698251,410,0.615235215,NA,277.277,0.0641557,0.002029911,NA,NA,NA,1479.562413,NA
7/15/2019 5:15,0.08,4.423853,4.119,0.021119759,62.3416,2634.982567,410,0.615263589,0.000131093,277.269,0.064171724,0.002029096,0.121798181,0.082944,0.680995394,1480.296383,1.069652938
7/15/2019 5:20,NA,4.499458,4.106,0.021644711,62.34555,2628.429303,410,0.615302572,0.000131056,277.256,0.064197774,0.002024872,0.12157877,NA,NA,1481.489888,NA
7/15/2019 5:25,NA,4.500474,4.093,0.022176834,62.3495,2621.876038,410,0.615341556,0.000131064,277.243,0.064223837,0.002020643,0.121356059,NA,NA,1482.684387,NA
7/15/2019 5:27,NA,NA,4.08,0.022716128,62.35345,2615.322774,410,0.615380539,NA,277.23,0.064249913,0.002016411,NA,NA,NA,1483.879882,NA
7/15/2019 5:30,-0.02,4.536098,4.067,0.023262592,62.3574,2608.769509,410,0.615419523,0.000131059,277.217,0.064276001,0.002012175,0.12091063,-0.020736,-0.171498569,1485.076373,-0.269810763
7/15/2019 5:35,NA,4.544059,4.05125,0.023428003,62.3601,2599.129336,410,0.61544617,0.00013106,277.20125,0.064307627,0.002005726,0.120555324,NA,NA,1486.527303,NA
7/15/2019 5:40,NA,4.582474,4.0355,0.02359406,62.3628,2589.489164,410,0.615472817,0.000131043,277.1855,0.064339271,0.00199927,0.120200389,NA,NA,1487.979697,NA
7/15/2019 5:42,NA,NA,4.01975,0.023760763,62.3655,2579.848991,410,0.615499464,NA,277.16975,0.064370934,0.001992807,NA,NA,NA,1489.433556,NA
7/15/2019 5:45,-0.08,4.635511,4.004,0.023928112,62.3682,2570.208818,410,0.61552611,0.000131022,277.154,0.064402617,0.001986338,0.119487184,-0.082944,-0.694166497,1490.88888,-1.094235152
7/15/2019 5:50,NA,4.602666,3.99275,0.023395749,62.369025,2570.793601,410,0.615534253,0.000131044,277.14275,0.064425259,0.001987489,0.119601927,NA,NA,1491.929296,NA
7/15/2019 5:55,NA,4.588042,3.9815,0.022869978,62.36985,2571.378385,410,0.615542395,0.000131054,277.1315,0.064447911,0.00198864,0.119717484,NA,NA,1492.97046,NA
7/15/2019 5:57,NA,NA,3.97025,0.0223508,62.370675,2571.963168,410,0.615550537,NA,277.12025,0.064470573,0.001989791,NA,NA,NA,1494.012373,NA
7/15/2019 6:00,0.01,4.544154,3.959,0.021838215,62.3715,2572.547951,410,0.615558679,0.000131084,277.109,0.064493245,0.001990944,0.119948362,0.010368,0.086437195,1495.055035,0.136443745
7/15/2019 6:05,NA,4.557188,3.95175,0.022405855,62.37505,2578.857552,410,0.615593715,0.000131084,277.10175,0.064507861,0.001996279,0.120319739,NA,NA,1495.727371,NA
7/15/2019 6:10,NA,4.582683,3.9445,0.02298157,62.3786,2585.167152,410,0.61562875,0.000131076,277.0945,0.06452248,0.002001617,0.120691912,NA,NA,1496.400018,NA
7/15/2019 6:12,NA,NA,3.93725,0.023565358,62.38215,2591.476753,410,0.615663786,NA,277.08725,0.064537104,0.002006957,NA,NA,NA,1497.072976,NA
7/15/2019 6:15,0.09,4.569816,3.93,0.02415722,62.3857,2597.786353,410,0.615698822,0.000131099,277.08,0.064551732,0.002012299,0.121434731,0.093312,0.768412784,1497.746246,1.214054202
7/15/2019 6:20,NA,4.585968,3.92825,0.024284189,62.390075,2595.593395,410,0.615742,0.000131099,277.07825,0.064555264,0.002010711,0.121338839,NA,NA,1497.908806,NA
7/15/2019 6:25,NA,4.568605,3.9265,0.024411525,62.39445,2593.400437,410,0.615785178,0.000131118,277.0765,0.064558796,0.002009122,0.121241626,NA,NA,1498.071384,NA
7/15/2019 6:27,NA,NA,3.92475,0.024539225,62.398825,2591.207479,410,0.615828356,NA,277.07475,0.064562328,0.002007533,NA,NA,NA,1498.233981,NA
7/15/2019 6:30,-0.02,4.510649,3.923,0.024667292,62.4032,2589.014522,410,0.615871534,0.000131172,277.073,0.06456586,0.002005943,0.121046233,-0.020736,-0.171306446,1498.396596,-0.27071447
7/15/2019 6:35,NA,4.509217,3.9175,0.024749597,62.4034,2583.361696,410,0.615873507,0.000131173,277.0675,0.064576963,0.002001908,0.120806361,NA,NA,1498.907789,NA
7/15/2019 6:40,NA,4.498232,3.912,0.024832053,62.4036,2577.708869,410,0.615875481,0.00013118,277.062,0.064588068,0.001997871,0.120565941,NA,NA,1499.419161,NA
7/15/2019 6:42,NA,NA,3.9065,0.024914658,62.4038,2572.056043,410,0.615877455,NA,277.0565,0.064599176,0.001993832,NA,NA,NA,1499.930713,NA
7/15/2019 6:45,0.02,4.596757,3.901,0.024997415,62.404,2566.403217,410,0.615879429,0.000131122,277.051,0.064610285,0.001989793,0.120089237,0.020736,0.172671594,1500.442445,0.273058025
7/15/2019 6:50,NA,4.701643,3.91125,0.024590408,62.407375,2555.924184,410,0.615912738,0.000131066,277.06125,0.064589582,0.001981033,0.119488579,NA,NA,1499.488907,NA
7/15/2019 6:55,NA,4.772405,3.9215,0.024187062,62.41075,2545.445151,410,0.615946046,0.000131031,277.0715,0.064568888,0.001972279,0.118887328,NA,NA,1498.535994,NA
7/15/2019 6:57,NA,NA,3.93175,0.023787377,62.414125,2534.966118,410,0.615979355,NA,277.08175,0.064548201,0.00196353,NA,NA,NA,1497.583704,NA
7/15/2019 7:00,-0.04,4.75317,3.942,0.023391352,62.4175,2524.487085,410,0.616012664,0.000131057,277.092,0.064527523,0.001954787,0.117680778,-0.041472,-0.352410995,1496.632037,-0.556584801
7/15/2019 7:05,NA,4.725423,3.94075,0.023585963,62.41655,2513.281107,410,0.616003288,0.000131071,277.09075,0.064530044,0.001946186,0.117129403,NA,NA,1496.748061,NA
7/15/2019 7:10,NA,4.737501,3.9395,0.023781461,62.4156,2502.07513,410,0.615993912,0.000131062,277.0895,0.064532565,0.001937584,0.116579484,NA,NA,1496.864093,NA
7/15/2019 7:12,NA,NA,3.93825,0.023977848,62.41465,2490.869152,410,0.615984536,NA,277.08825,0.064535087,0.001928981,NA,NA,NA,1496.980136,NA
7/15/2019 7:15,-0.04,4.588948,3.937,0.024175123,62.4137,2479.663174,410,0.61597516,0.000131147,277.087,0.064537609,0.001920378,0.115472695,-0.041472,-0.35914984,1497.096187,-0.567315833
7/15/2019 7:20,NA,4.73554,3.94275,0.024397275,62.417225,2471.9827,410,0.616009949,0.000131067,277.09275,0.06452601,0.001914086,0.115051126,NA,NA,1496.562427,NA
7/15/2019 7:25,NA,4.775528,3.9485,0.024620543,62.42075,2464.302225,410,0.616044739,0.00013105,277.0985,0.064514414,0.001907796,0.114625719,NA,NA,1496.028864,NA
7/15/2019 7:27,NA,NA,3.95425,0.024844926,62.424275,2456.621751,410,0.616079528,NA,277.10425,0.06450282,0.001901508,NA,NA,NA,1495.495496,NA
7/15/2019 7:30,-0.09,4.772274,3.96,0.025070425,62.4278,2448.941277,410,0.616114317,0.000131067,277.11,0.064491229,0.001895223,0.11377256,-0.093312,-0.820162613,1494.962324,-1.294611518
7/15/2019 7:35,NA,4.772571,3.97575,0.024975382,62.429475,2439.994959,410,0.616130848,0.000131071,277.12575,0.064459493,0.00188737,0.11321017,NA,NA,1493.5029,NA
7/15/2019 7:40,NA,4.771745,3.9915,0.024880537,62.43115,2431.04864,410,0.616147379,0.000131075,277.1415,0.064427776,0.001879525,0.112648743,NA,NA,1492.044944,NA
7/15/2019 7:42,NA,NA,4.00725,0.024785889,62.432825,2422.102322,410,0.616163909,NA,277.15725,0.064396078,0.001871687,NA,NA,NA,1490.588455,NA
7/15/2019 7:45,-0.08,4.733635,4.023,0.024691439,62.4345,2413.156004,410,0.61618044,0.000131105,277.173,0.064364399,0.001863856,0.111527497,-0.082944,-0.743708972,1489.133433,-1.171640034
7/15/2019 7:50,NA,4.71547,4.02725,0.024816912,62.4374,2398.309225,410,0.616209061,0.000131122,277.17725,0.064355854,0.001852143,0.11075778,NA,NA,1488.741059,NA
7/15/2019 7:55,NA,4.769439,4.0315,0.024942733,62.4403,2383.462447,410,0.616237682,0.000131096,277.1815,0.064347311,0.001840433,0.109991253,NA,NA,1488.348792,NA
7/15/2019 7:57,NA,NA,4.03575,0.025068903,62.4432,2368.615668,410,0.616266303,NA,277.18575,0.064338768,0.001828726,NA,NA,NA,1487.956632,NA
7/15/2019 8:00,-0.02,4.771306,4.04,0.025195421,62.4461,2353.768889,410,0.616294924,0.000131107,277.19,0.064330228,0.001817022,0.108455301,-0.020736,-0.191193974,1487.564578,-0.301048515
7/15/2019 8:05,NA,4.782875,4.046,0.025586302,62.448,2335.025433,410,0.616313675,0.000131104,277.196,0.064318173,0.001802215,0.107482802,NA,NA,1487.011272,NA
7/15/2019 8:10,NA,4.806915,4.052,0.025980472,62.4499,2316.281976,410,0.616332427,0.000131093,277.202,0.06430612,0.001787413,0.106511501,NA,NA,1486.458178,NA
7/15/2019 8:12,NA,NA,4.058,0.026377931,62.4518,2297.538519,410,0.616351178,NA,277.208,0.064294071,0.001772617,NA,NA,NA,1485.905297,NA
7/15/2019 8:15,-0.16,4.82538,4.064,0.02677868,62.4537,2278.795063,410,0.61636993,0.00013109,277.214,0.064282024,0.001757827,0.104569898,-0.165888,-1.586383873,1485.352628,-2.496016464
7/15/2019 8:20,NA,4.828311,4.08325,0.02677158,62.456025,2262.443113,410,0.616392876,0.000131094,277.23325,0.064243392,0.001744164,0.103629128,NA,NA,1483.580915,NA
7/15/2019 8:25,NA,4.828584,4.1025,0.02676448,62.45835,2246.091163,410,0.616415822,0.000131098,277.2525,0.06420479,0.001730518,0.102690379,NA,NA,1481.811386,NA
7/15/2019 8:27,NA,NA,4.12175,0.026757382,62.460675,2229.739214,410,0.616438768,NA,277.27175,0.064166215,0.001716887,NA,NA,NA,1480.044038,NA
7/15/2019 8:30,-0.16,4.912492,4.141,0.026750284,62.463,2213.387264,410,0.616461713,0.000131058,277.291,0.06412767,0.001703272,0.100822455,-0.165888,-1.64534775,1478.278871,-2.582618522
7/15/2019 8:35,NA,4.934068,4.157,0.026295833,62.466,2210.253386,410,0.616491321,0.000131051,277.307,0.064095653,0.001700012,0.100563539,NA,NA,1476.813377,NA
7/15/2019 8:40,NA,5.015449,4.173,0.025845621,62.469,2207.119508,410,0.616520929,0.000131009,277.323,0.064063657,0.001696754,0.100307357,NA,NA,1475.349387,NA
7/15/2019 8:42,NA,NA,4.189,0.025399649,62.472,2203.98563,410,0.616550537,NA,277.339,0.06403168,0.001693499,NA,NA,NA,1473.8869,NA
7/15/2019 8:45,-0.08,5.020884,4.205,0.024957916,62.475,2200.851752,410,0.616580144,0.000131018,277.355,0.063999722,0.001690247,0.099790202,-0.082944,-0.831183808,1472.425915,-1.302081521
7/15/2019 8:50,NA,5.065979,4.24475,0.024773789,62.476125,2179.381828,410,0.616591247,0.000130993,277.39475,0.063920413,0.001671684,0.098481571,NA,NA,1468.802774,NA
7/15/2019 8:55,NA,5.029269,4.2845,0.024590408,62.47725,2157.911904,410,0.61660235,0.000131018,277.4345,0.063841225,0.001653165,0.097175729,NA,NA,1465.188882,NA
7/15/2019 8:57,NA,NA,4.32425,0.024407774,62.478375,2136.44198,410,0.616613453,NA,277.47425,0.063762158,0.00163469,NA,NA,NA,1461.584222,NA
7/15/2019 9:00,-0.09,5.155301,4.364,0.024225887,62.4795,2114.972055,410,0.616624556,0.000130947,277.514,0.063683211,0.001616259,0.094589425,-0.093312,-0.986495056,1457.988779,-1.537787685
7/15/2019 9:05,NA,5.158794,4.3925,0.024699743,62.4797,2114.665199,410,0.61662653,0.000130945,277.5425,0.063626681,0.00161459,0.094399376,NA,NA,1455.416578,NA
7/15/2019 9:10,NA,5.28344,4.421,0.025178634,62.4799,2114.358342,410,0.616628503,0.00013087,277.571,0.063570214,0.001612923,0.094214377,NA,NA,1452.849103,NA
7/15/2019 9:12,NA,NA,4.4495,0.02566256,62.4801,2114.051485,410,0.616630477,NA,277.5995,0.063513808,0.001611258,NA,NA,NA,1450.286345,NA
7/15/2019 9:15,-0.17,5.358206,4.478,0.026151522,62.4803,2113.744629,410,0.616632451,0.000130826,277.628,0.063457464,0.001609594,0.093838894,-0.176256,-1.878283005,1447.728301,-2.917621402
7/15/2019 9:20,NA,5.326195,4.4995,0.025746664,62.480825,2101.506008,410,0.616637633,0.000130846,277.6495,0.063414999,0.001599204,0.093115892,NA,NA,1445.801664,NA
7/15/2019 9:25,NA,5.383661,4.521,0.025345253,62.48135,2089.267388,410,0.616642814,0.000130813,277.671,0.06337257,0.001588827,0.092398094,NA,NA,1443.877703,NA
7/15/2019 9:27,NA,NA,4.5425,0.024947288,62.481875,2077.028767,410,0.616647995,NA,277.6925,0.063330175,0.001578463,NA,NA,NA,1441.956415,NA
7/15/2019 9:30,-0.13,5.423585,4.564,0.024552768,62.4824,2064.790147,410,0.616653177,0.000130791,277.714,0.063287815,0.001568113,0.090964947,-0.134784,-1.481713616,1440.0378,-2.295490991
7/15/2019 9:35,NA,5.373876,4.56625,0.024743551,62.485325,2046.215657,410,0.616682044,0.000130827,277.71625,0.063283384,0.001553897,0.090056695,NA,NA,1439.837169,NA
7/15/2019 9:40,NA,5.287089,4.5685,0.024935144,62.48825,2027.641167,410,0.616710912,0.000130886,277.7185,0.063278954,0.001539684,0.089147281,NA,NA,1439.636567,NA
7/15/2019 9:42,NA,NA,4.57075,0.025127546,62.491175,2009.066678,410,0.616739779,NA,277.72075,0.063274523,0.001525473,NA,NA,NA,1439.435994,NA
7/15/2019 9:45,-0.09,5.167535,4.573,0.025320757,62.4941,1990.492188,410,0.616768647,0.00013097,277.723,0.063270094,0.001511264,0.087331276,-0.093312,-1.068483191,1439.235451,-1.654847558
7/15/2019 9:50,NA,5.211814,4.584,0.026235715,62.494875,1971.371421,410,0.616776295,0.000130945,277.734,0.063248442,0.001496234,0.086352384,NA,NA,1438.255437,NA
7/15/2019 9:55,NA,5.158019,4.595,0.027168403,62.49565,1952.250655,410,0.616783944,0.000130979,277.745,0.0632268,0.001481215,0.085371058,NA,NA,1437.276121,NA
7/15/2019 9:57,NA,NA,4.606,0.028118819,62.496425,1933.129888,410,0.616791593,NA,277.756,0.063205167,0.001466206,NA,NA,NA,1436.297503,NA
7/15/2019 10:00,-0.15,5.205298,4.617,0.029086964,62.4972,1914.009121,410,0.616799241,0.000130954,277.767,0.063183542,0.001451207,0.083418218,-0.15552,-1.864340962,1435.319583,-2.883526995
7/15/2019 10:05,NA,5.204634,4.61375,0.028768567,62.49495,1885.098588,410,0.616777035,0.00013095,277.76375,0.06318993,0.001429431,0.082050934,NA,NA,1435.608441,NA
7/15/2019 10:10,NA,5.157926,4.6105,0.028452065,62.4927,1856.188055,410,0.61675483,0.000130973,277.7605,0.063196319,0.001407651,0.080681339,NA,NA,1435.897361,NA
7/15/2019 10:12,NA,NA,4.60725,0.028137457,62.49045,1827.277522,410,0.616732624,NA,277.75725,0.063202709,0.001385867,NA,NA,NA,1436.186341,NA
7/15/2019 10:15,-0.19,5.116642,4.604,0.027824743,62.4882,1798.366988,410,0.616710418,0.000130989,277.754,0.063209099,0.001364078,0.077942468,-0.196992,-2.527402653,1436.475382,-3.910640607
7/15/2019 10:20,NA,5.066626,4.61675,0.028257549,62.48865,1777.974466,410,0.616714859,0.00013102,277.76675,0.063184034,0.001348075,0.07689848,NA,NA,1435.3418,NA
7/15/2019 10:25,NA,5.005488,4.6295,0.028693974,62.4891,1757.581943,410,0.6167193,0.000131057,277.7795,0.063158981,0.001332085,0.075855679,NA,NA,1434.209155,NA
7/15/2019 10:27,NA,NA,4.64225,0.02913402,62.48955,1737.18942,410,0.616723742,NA,277.79225,0.06313394,0.001316107,NA,NA,NA,1433.077446,NA
7/15/2019 10:30,-0.15,4.918007,4.655,0.029577685,62.49,1716.796897,410,0.616728183,0.000131112,277.805,0.063108911,0.001300142,0.073776223,-0.15552,-2.10799623,1431.946673,-3.256549074
7/15/2019 10:35,NA,4.993721,4.6525,0.029536899,62.492625,1703.961147,410,0.616754089,0.000131072,277.8025,0.063113818,0.001290522,0.073177311,NA,NA,1432.168319,NA
7/15/2019 10:40,NA,5.087135,4.65,0.029496145,62.49525,1691.125396,410,0.616779996,0.000131021,277.8,0.063118725,0.0012809,0.072578886,NA,NA,1432.390002,NA
7/15/2019 10:42,NA,NA,4.6475,0.02945542,62.497875,1678.289645,410,0.616805903,NA,277.7975,0.063123632,0.001271277,NA,NA,NA,1432.61172,NA
7/15/2019 10:45,-0.05,5.192301,4.645,0.029414725,62.5005,1665.453895,410,0.61683181,0.000130969,277.795,0.06312854,0.001261652,0.071378368,-0.05184,-0.726270454,1432.833475,-1.122330102
7/15/2019 10:50,NA,5.280614,4.68775,0.028990505,62.494925,1660.69741,410,0.616776789,0.000130904,277.83775,0.063044678,0.001256378,0.070955123,NA,NA,1429.04642,NA
7/15/2019 10:55,NA,5.336373,4.7305,0.028569612,62.48935,1655.940925,410,0.616721768,0.000130858,277.8805,0.062960952,0.001251115,0.070532445,NA,NA,1425.269862,NA
7/15/2019 10:57,NA,NA,4.77325,0.028152048,62.483775,1651.18444,410,0.616666747,NA,277.92325,0.062877364,0.001245865,NA,NA,NA,1421.50378,NA
7/15/2019 11:00,-0.02,5.460502,4.816,0.027737811,62.4782,1646.427955,410,0.616611726,0.00013076,277.966,0.062793912,0.001240628,0.069692952,-0.020736,-0.297533672,1417.748156,-0.457361963
7/15/2019 11:05,NA,5.687468,4.8435,0.028711998,62.47725,1651.331194,410,0.61660235,0.000130621,277.9935,0.062740301,0.00124326,0.06980734,NA,NA,1415.337775,NA
7/15/2019 11:10,NA,5.899084,4.871,0.029704396,62.4763,1656.234433,410,0.616592974,0.000130491,278.021,0.062686747,0.001245887,0.069920599,NA,NA,1412.931709,NA
7/15/2019 11:12,NA,NA,4.8985,0.030715005,62.47535,1661.137672,410,0.616583598,NA,278.0485,0.062633249,0.001248509,NA,NA,NA,1410.529951,NA
7/15/2019 11:15,-0.09,5.940427,4.926,0.031743825,62.4744,1666.040911,410,0.616574223,0.000130461,278.076,0.062579808,0.001251126,0.070130985,-0.093312,-1.330538857,1408.132498,-2.038326252
7/15/2019 11:19,NA,NA,4.9538,0.031380291,62.47636,1664.965792,410,0.616593566,NA,278.1038,0.06252584,0.001249241,NA,NA,NA,1405.713259,NA
7/15/2019 11:20,NA,5.992531,4.9816,0.031019005,62.47832,1663.890672,410,0.61661291,0.000130438,278.1316,0.06247193,0.001247358,0.069776105,NA,NA,1403.298408,NA
7/15/2019 11:25,NA,6.097036,5.0094,0.030659967,62.48028,1662.815553,410,0.616632254,0.000130379,278.1594,0.062418077,0.001245477,0.069602271,NA,NA,1400.887939,NA
7/15/2019 11:27,NA,NA,5.0372,0.030303176,62.48224,1661.740433,410,0.616651597,NA,278.1872,0.062364281,0.001243599,NA,NA,NA,1398.481848,NA
7/15/2019 11:30,-0.07,5.968486,5.065,0.029948634,62.4842,1660.665314,410,0.616670941,0.000130465,278.215,0.062310542,0.001241723,0.069243102,-0.072576,-1.048133282,1396.080128,-1.598807066
7/15/2019 11:34,NA,NA,5.0925,0.035996805,62.48411429,1648.787676,410,0.616670095,NA,278.2425,0.06225744,0.001231792,NA,NA,NA,1393.708621,NA
7/15/2019 11:35,NA,6.294706,5.099375,0.03760184,62.48408571,1636.910038,410,0.616669813,0.000130267,278.249375,0.062244173,0.001222657,0.067994926,NA,NA,1393.116412,NA
7/15/2019 11:40,NA,6.244047,5.10625,0.039244073,62.48405714,1625.0324,410,0.616669531,0.000130298,278.25625,0.062230909,0.001213527,0.067410333,NA,NA,1392.524469,NA
7/15/2019 11:42,NA,NA,5.113125,0.040923502,62.48402857,1613.154762,410,0.616669249,NA,278.263125,0.062217649,0.0012044,NA,NA,NA,1391.932792,NA
7/15/2019 11:45,-0.84,6.098115,5.12,0.042640129,62.484,1601.277124,410,0.616668967,0.000130386,278.27,0.062204393,0.001195278,0.066240923,-0.870912,-13.1476428,1391.341382,-20.02115475
7/15/2019 11:49,NA,NA,5.1806,0.042144662,62.48032,1594.725013,410,0.616632649,NA,278.3306,0.062087693,0.001188154,NA,NA,NA,1386.139886,NA
7/15/2019 11:50,NA,6.131116,5.2412,0.041652246,62.47664,1588.172901,410,0.61659633,0.000130351,278.3912,0.061971263,0.001181053,0.06511335,NA,NA,1380.959033,NA
7/15/2019 11:55,NA,6.494505,5.3018,0.041162881,62.47296,1581.62079,410,0.616560011,0.000130122,278.4518,0.061855102,0.001173976,0.064567674,NA,NA,1375.798766,NA
7/15/2019 11:57,NA,NA,5.3624,0.040676569,62.46928,1575.068678,410,0.616523692,NA,278.5124,0.061739208,0.001166922,NA,NA,NA,1370.659032,NA
7/15/2019 12:00,-0.09,6.403918,5.423,0.040193307,62.4656,1568.516566,410,0.616487373,0.000130162,278.573,0.061623583,0.001159891,0.063455634,-0.093312,-1.470507728,1365.539775,-2.218420467
7/15/2019 12:04,NA,NA,5.4812,0.040844928,62.46616,1566.972382,410,0.6164929,NA,278.6312,0.061512787,0.001156666,NA,NA,NA,1360.642485,NA
7/15/2019 12:05,NA,6.41948,5.5394,0.041502084,62.46672,1565.428197,410,0.616498427,0.000130155,278.6894,0.061402237,0.00115345,0.062832602,NA,NA,1355.763983,NA
7/15/2019 12:10,NA,6.334399,5.5976,0.042164776,62.46728,1563.884013,410,0.616503954,0.000130207,278.7476,0.061291932,0.001150242,0.062519871,NA,NA,1350.90422,NA
7/15/2019 12:12,NA,NA,5.6558,0.042833003,62.46784,1562.339828,410,0.616509481,NA,278.8058,0.061181871,0.001147042,NA,NA,NA,1346.063146,NA
7/15/2019 12:15,-0.61,6.341732,5.714,0.043506767,62.4684,1560.795643,410,0.616515007,0.000130205,278.864,0.061072053,0.001143852,0.061905479,-0.632448,-10.21634933,1341.240713,-15.27472757
7/15/2019 12:19,NA,NA,5.7548,0.043471598,62.4654,1556.736407,410,0.6164854,NA,278.9048,0.060995212,0.001139442,NA,NA,NA,1337.871126,NA
7/15/2019 12:20,NA,6.30022,5.7956,0.043436444,62.4624,1552.677171,410,0.616455792,0.000130218,278.9456,0.06091849,0.001135041,0.06121231,NA,NA,1334.510659,NA
7/15/2019 12:25,NA,6.31264,5.8364,0.043401305,62.4594,1548.617935,410,0.616426184,0.000130204,278.9864,0.060841888,0.00113065,0.06086903,NA,NA,1331.159296,NA
7/15/2019 12:27,NA,NA,5.8772,0.043366181,62.4564,1544.558699,410,0.616396577,NA,279.0272,0.060765403,0.001126269,NA,NA,NA,1327.817019,NA
7/15/2019 12:30,-0.01,6.108956,5.918,0.043331072,62.4534,1540.499462,410,0.616366969,0.000130315,279.068,0.060689038,0.001121897,0.060178178,-0.010368,-0.172288368,1324.483811,-0.255978599
7/15/2019 12:34,NA,NA,5.9134,0.042795689,62.4529,1533.490413,410,0.616362034,NA,279.0634,0.060697642,0.001116951,NA,NA,NA,1324.859161,NA
7/15/2019 12:35,NA,5.933261,5.9088,0.042263811,62.4524,1526.481364,410,0.6163571,0.000130419,279.0588,0.060706247,0.001112003,0.059588298,NA,NA,1325.234625,NA
7/15/2019 12:40,NA,5.920128,5.9042,0.041735437,62.4519,1519.472314,410,0.616352165,0.000130426,279.0542,0.060714854,0.001107054,0.059295851,NA,NA,1325.610205,NA
7/15/2019 12:42,NA,NA,5.8996,0.041210568,62.4514,1512.463265,410,0.61634723,NA,279.0496,0.060723463,0.001102104,NA,NA,NA,1325.9859,NA
7/15/2019 12:45,NA,5.909004,5.895,0.040689203,62.4509,1505.454216,410,0.616342296,0.000130431,279.045,0.060732073,0.001097152,0.058711005,NA,NA,1326.361711,NA
7/15/2019 12:50,NA,6.002563,5.854,0.040366112,62.4497,1485.354149,410,0.616330453,0.000130371,279.004,0.06080888,0.001083873,0.057981339,NA,NA,1329.716416,NA
7/15/2019 12:55,NA,5.950297,5.813,0.040044382,62.4485,1465.254081,410,0.61631861,0.000130401,278.963,0.060885807,0.001070558,0.05724225,NA,NA,1333.080289,NA
7/15/2019 12:57,NA,NA,5.772,0.039724013,62.4473,1445.154014,410,0.616306767,NA,278.922,0.060962854,0.001057209,NA,NA,NA,1336.453348,NA
7/15/2019 13:00,NA,5.753136,5.731,0.039405004,62.4461,1425.053947,410,0.616294924,0.000130515,278.881,0.061040021,0.001043824,0.055748404,NA,NA,1339.835609,NA
7/15/2019 13:05,NA,5.623846,5.744,0.041092003,62.443375,1415.123628,410,0.61626803,0.000130587,278.894,0.061015541,0.001036134,0.055252452,NA,NA,1338.762187,NA
7/15/2019 13:10,NA,5.636608,5.757,0.042816372,62.44065,1405.193309,410,0.616241136,0.000130574,278.907,0.060991072,0.001028451,0.054762496,NA,NA,1337.689692,NA
7/15/2019 13:12,NA,NA,5.77,0.044578112,62.437925,1395.26299,410,0.616214243,NA,278.92,0.060966616,0.001020774,NA,NA,NA,1336.618122,NA
7/15/2019 13:15,NA,5.621603,5.783,0.046377224,62.4352,1385.332671,410,0.616187349,0.000130571,278.933,0.060942171,0.001013102,0.053783353,NA,NA,1335.547478,NA
7/15/2019 13:20,NA,5.623561,5.8175,0.047158949,62.4283,1379.791769,410,0.616119251,0.000130555,278.9675,0.060877358,0.001007977,0.053415106,NA,NA,1332.710635,NA
7/15/2019 13:25,NA,5.713802,5.852,0.047947526,62.4214,1374.250867,410,0.616051154,0.000130486,279.002,0.06081263,0.001002862,0.053051448,NA,NA,1329.880294,NA
7/15/2019 13:27,NA,NA,5.8865,0.048742953,62.4145,1368.709965,410,0.615983056,NA,279.0365,0.060747986,0.000997756,NA,NA,NA,1327.056446,NA
7/15/2019 13:30,NA,5.823396,5.921,0.04954523,62.4076,1363.169063,410,0.615914958,0.000130391,279.071,0.060683427,0.000992661,0.052325535,NA,NA,1324.23908,NA
7/15/2019 13:35,NA,6.249691,5.97475,0.050352151,62.40355,1361.309832,410,0.615874988,0.000130124,279.12475,0.060583015,0.000989667,0.052073717,NA,NA,1319.862597,NA
7/15/2019 13:40,NA,6.143336,6.0285,0.051165885,62.3995,1359.450601,410,0.615835017,0.00013018,279.1785,0.060482807,0.000986681,0.051803578,NA,NA,1315.501785,NA
7/15/2019 13:42,NA,NA,6.08225,0.051986433,62.39545,1357.59137,410,0.615795047,NA,279.23225,0.060382804,0.000983702,NA,NA,NA,1311.156605,NA
7/15/2019 13:45,NA,6.216764,6.136,0.052813794,62.3914,1355.732139,410,0.615755077,0.000130118,279.286,0.060283004,0.000980731,0.051277517,NA,NA,1306.827019,NA
7/15/2019 13:50,NA,6.39122,6.20875,0.054421105,62.38585,1351.826293,410,0.615700302,0.000130001,279.35875,0.06014825,0.00097572,0.050868537,NA,NA,1300.991742,NA
7/15/2019 13:55,NA,6.359609,6.2815,0.056053523,62.3803,1347.920447,410,0.615645528,0.000130008,279.4315,0.060013867,0.000970727,0.050454803,NA,NA,1295.184866,NA
